lepton pT,lepton eta,lepton phi,missing energy magnitude,missing energy phi,jet 1 pt,jet 1 eta,jet 1 phi,jet 1 b-tag,jet 2 pt,jet 2 eta,jet 2 phi,jet 2 b-tag,jet 3 pt,jet 3 eta,jet 3 phi,jet 3 b-tag,jet 4 pt,jet 4 eta,jet 4 phi,jet 4 b-tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,class
1.599682569503784180e+00,5.969886779785156250e-01,6.063251495361328125e-01,1.481008410453796387e+00,-1.064300060272216797e+00,9.866096973419189453e-01,-8.318185210227966309e-01,-1.418591022491455078e+00,2.173076152801513672e+00,5.848217606544494629e-01,6.557375192642211914e-01,-1.094330310821533203e+00,2.214872121810913086e+00,1.133811354637145996e+00,7.292821407318115234e-01,-5.899902433156967163e-02,0.000000000000000000e+00,4.403235316276550293e-01,4.809111952781677246e-01,-5.995718836784362793e-01,0.000000000000000000e+00,3.750774562358856201e-01,1.330838084220886230e+00,2.127696990966796875e+00,1.102056980133056641e+00,9.843793511390686035e-01,1.141199111938476562e+00,9.582480788230895996e-01,1.000000000000000000e+00
9.205357432365417480e-01,-9.452912956476211548e-02,1.545150399208068848e+00,3.230634689331054688e+00,-1.552488684654235840e+00,2.191153049468994141e+00,-6.991277337074279785e-01,3.887779712677001953e-01,0.000000000000000000e+00,8.313407897949218750e-01,4.917140584439039230e-03,-9.001399278640747070e-01,1.107436060905456543e+00,5.361719727516174316e-01,-1.286008477210998535e+00,-3.019730746746063232e-01,2.548224449157714844e+00,7.041769027709960938e-01,9.389638900756835938e-01,1.724505305290222168e+00,0.000000000000000000e+00,2.665351390838623047e+00,1.585796236991882324e+00,9.867313504219055176e-01,9.484317302703857422e-01,6.564956903457641602e-01,1.174943327903747559e+00,1.327840089797973633e+00,1.000000000000000000e+00
5.376806855201721191e-01,-8.863657712936401367e-01,6.651403903961181641e-01,7.955195307731628418e-01,-1.477796077728271484e+00,3.502143919467926025e-01,-5.476225614547729492e-01,8.317238688468933105e-01,0.000000000000000000e+00,9.890978336334228516e-01,6.761363148689270020e-01,-8.929271101951599121e-01,0.000000000000000000e+00,8.837265968322753906e-01,8.767424225807189941e-01,6.922152042388916016e-01,2.548224449157714844e+00,1.003324270248413086e+00,-6.259109377861022949e-01,-8.470627069473266602e-01,3.101961374282836914e+00,1.501452445983886719e+00,9.919010996818542480e-01,9.861368536949157715e-01,7.766304612159729004e-01,9.921933412551879883e-01,7.800216674804687500e-01,6.993886232376098633e-01,0.000000000000000000e+00
6.734734773635864258e-01,1.362528204917907715e+00,1.529614329338073730e+00,1.761791110038757324e+00,7.170182466506958008e-01,5.638424158096313477e-01,2.732779979705810547e-01,-7.904837131500244141e-01,2.173076152801513672e+00,9.242576360702514648e-01,1.158909082412719727e+00,-1.340674877166748047e+00,2.214872121810913086e+00,5.205416083335876465e-01,2.495810091495513916e-01,-3.441329598426818848e-01,0.000000000000000000e+00,6.754548549652099609e-01,1.081376671791076660e+00,5.697332620620727539e-01,0.000000000000000000e+00,5.937334299087524414e-01,7.464928030967712402e-01,1.008277893066406250e+00,1.142256379127502441e+00,7.136744260787963867e-01,8.876492381095886230e-01,7.237531542778015137e-01,1.000000000000000000e+00
7.018398642539978027e-01,1.859738826751708984e-01,1.241641283035278320e+00,1.406443595886230469e+00,-1.603255033493041992e+00,1.552101016044616699e+00,-5.525737404823303223e-01,-5.709510445594787598e-01,0.000000000000000000e+00,2.400727748870849609e+00,6.285390257835388184e-01,9.353425502777099609e-01,2.214872121810913086e+00,1.614662647247314453e+00,1.044228076934814453e+00,5.979102253913879395e-01,2.548224449157714844e+00,2.640724182128906250e+00,2.685412168502807617e-01,-7.505079507827758789e-01,0.000000000000000000e+00,8.390337228775024414e-01,8.858396410942077637e-01,9.842908382415771484e-01,1.435972213745117188e+00,8.194957375526428223e-01,1.175475597381591797e+00,1.081148266792297363e+00,1.000000000000000000e+00
1.099884629249572754e+00,1.703417181968688965e+00,-5.784091949462890625e-01,6.815874576568603516e-01,1.009808555245399475e-01,7.499883174896240234e-01,1.468485593795776367e+00,1.526140868663787842e-01,0.000000000000000000e+00,8.857311010360717773e-01,-1.349606662988662720e-01,-1.739042639732360840e+00,1.107436060905456543e+00,5.507485270500183105e-01,7.757048010826110840e-01,1.583674907684326172e+00,2.548224449157714844e+00,7.399577498435974121e-01,2.055779933929443359e+00,7.961373925209045410e-01,0.000000000000000000e+00,8.534598350524902344e-01,8.033523559570312500e-01,9.787418246269226074e-01,1.621738433837890625e+00,3.981288373470306396e-01,1.040814161300659180e+00,9.551666378974914551e-01,0.000000000000000000e+00
7.781546711921691895e-01,2.580475509166717529e-01,1.352058768272399902e+00,1.745418757200241089e-01,1.627649307250976562e+00,1.138860940933227539e+00,9.476246237754821777e-01,-3.952112793922424316e-01,2.173076152801513672e+00,7.244487404823303223e-01,9.432641267776489258e-01,-1.469950199127197266e+00,2.214872121810913086e+00,4.343115687370300293e-01,9.258957505226135254e-01,1.583674907684326172e+00,0.000000000000000000e+00,8.212557435035705566e-01,1.537763833999633789e+00,-3.022941015660762787e-02,0.000000000000000000e+00,7.270271778106689453e-01,1.003031492233276367e+00,9.885318875312805176e-01,8.835759162902832031e-01,1.101344108581542969e+00,1.018809795379638672e+00,9.564433693885803223e-01,1.000000000000000000e+00
7.618668675422668457e-01,1.074233531951904297e+00,1.499096989631652832e+00,5.873793363571166992e-01,-1.008103266358375549e-01,8.524051904678344727e-01,8.198849558830261230e-01,-6.945767998695373535e-01,1.086538076400756836e+00,4.614363312721252441e-01,-9.878266453742980957e-01,-1.514891386032104492e+00,0.000000000000000000e+00,1.260785579681396484e+00,-1.355187416076660156e+00,7.770896553993225098e-01,0.000000000000000000e+00,1.426365852355957031e+00,-1.362108886241912842e-01,-1.917093396186828613e-01,3.101961374282836914e+00,1.066564798355102539e+00,1.059445858001708984e+00,9.859379529953002930e-01,7.915482521057128906e-01,7.903652191162109375e-01,1.144113898277282715e+00,9.955819249153137207e-01,1.000000000000000000e+00
9.071760773658752441e-01,-1.093821048736572266e+00,1.692188739776611328e+00,2.647368013858795166e-01,-7.932383567094802856e-02,1.223047852516174316e+00,-7.803266048431396484e-01,-1.533900976181030273e+00,0.000000000000000000e+00,1.544835925102233887e+00,1.596998691558837891e+00,8.645293861627578735e-02,0.000000000000000000e+00,8.510609865188598633e-01,-1.218004301190376282e-01,4.650330543518066406e-02,2.548224449157714844e+00,9.324928522109985352e-01,5.783693492412567139e-02,-1.117859721183776855e+00,1.550980687141418457e+00,1.514406323432922363e+00,9.871094226837158203e-01,9.822914004325866699e-01,8.805688023567199707e-01,5.943260192871093750e-01,7.780794501304626465e-01,7.604026198387145996e-01,1.000000000000000000e+00
9.677520990371704102e-01,-7.392964959144592285e-01,5.812215432524681091e-02,7.697156667709350586e-01,3.849900066852569580e-01,2.888741970062255859e+00,-6.931863427162170410e-01,3.095023334026336670e-01,2.173076152801513672e+00,1.371592760086059570e+00,-6.459032297134399414e-01,-1.354545593261718750e+00,2.214872121810913086e+00,2.765684843063354492e+00,-1.295111060142517090e+00,-1.226719617843627930e+00,0.000000000000000000e+00,1.381578922271728516e+00,-1.088127970695495605e+00,1.728389739990234375e+00,0.000000000000000000e+00,1.000664114952087402e+00,8.747537732124328613e-01,9.777186512947082520e-01,1.023815035820007324e+00,2.921929597854614258e+00,2.001644849777221680e+00,1.613175868988037109e+00,0.000000000000000000e+00
2.875072956085205078e-01,-2.130123853683471680e+00,-5.068293213844299316e-01,1.036648035049438477e+00,-8.329015970230102539e-01,1.326380848884582520e+00,-4.396875202655792236e-01,1.318465471267700195e+00,2.173076152801513672e+00,1.353588581085205078e+00,-4.535712301731109619e-01,-9.507906436920166016e-02,0.000000000000000000e+00,7.081052064895629883e-01,4.070540368556976318e-01,-1.511298775672912598e+00,2.548224449157714844e+00,6.460025906562805176e-01,-3.785624504089355469e-01,8.238829374313354492e-01,0.000000000000000000e+00,8.974242806434631348e-01,9.648542404174804688e-01,9.951704144477844238e-01,1.215021967887878418e+00,8.718864917755126953e-01,9.503756165504455566e-01,8.728166818618774414e-01,1.000000000000000000e+00
3.778222560882568359e+00,-2.893228828907012939e-01,1.435287952423095703e+00,1.079016447067260742e+00,-1.009831905364990234e+00,1.093515396118164062e+00,4.156422242522239685e-02,-1.097080036997795105e-01,1.086538076400756836e+00,1.045125007629394531e+00,5.955122709274291992e-01,-3.071885183453559875e-02,0.000000000000000000e+00,1.363875389099121094e+00,-5.262152850627899170e-02,-6.636633276939392090e-01,0.000000000000000000e+00,1.440726876258850098e+00,-1.557840228080749512e+00,-9.685884118080139160e-01,0.000000000000000000e+00,1.170341730117797852e+00,8.376116752624511719e-01,2.257482290267944336e+00,1.378718852996826172e+00,1.453913211822509766e+00,1.399035096168518066e+00,1.312935113906860352e+00,0.000000000000000000e+00
1.040772676467895508e+00,9.758625626564025879e-01,1.417532324790954590e+00,4.393559992313385010e-01,-8.319444209337234497e-02,1.044139146804809570e+00,4.465682506561279297e-01,8.544532656669616699e-01,0.000000000000000000e+00,1.004080414772033691e+00,4.085796326398849487e-02,-4.237049818038940430e-02,0.000000000000000000e+00,1.581821441650390625e+00,5.545144081115722656e-01,-1.394249677658081055e+00,0.000000000000000000e+00,1.975979208946228027e+00,6.866364181041717529e-02,-1.026854157447814941e+00,3.101961374282836914e+00,1.635962843894958496e+00,9.944610595703125000e-01,9.916663169860839844e-01,9.614387750625610352e-01,3.338567018508911133e-01,8.772923946380615234e-01,8.353537917137145996e-01,1.000000000000000000e+00
1.752861022949218750e+00,-8.113701343536376953e-01,-1.333020567893981934e+00,2.229472845792770386e-01,1.132473230361938477e+00,1.793852567672729492e+00,1.041696548461914062e+00,-4.988794624805450439e-01,0.000000000000000000e+00,1.671872496604919434e+00,-1.193757891654968262e+00,9.397811889648437500e-01,2.214872121810913086e+00,5.969369411468505859e-01,-1.552711367607116699e+00,3.044552206993103027e-01,0.000000000000000000e+00,1.172248840332031250e+00,-1.082298040390014648e+00,1.371026277542114258e+00,3.101961374282836914e+00,3.672891378402709961e+00,2.650183916091918945e+00,9.839027523994445801e-01,1.221809744834899902e+00,4.807752668857574463e-01,2.182328462600708008e+00,1.706606268882751465e+00,1.000000000000000000e+00
1.605355739593505859e+00,6.602966189384460449e-01,1.157302379608154297e+00,5.989550352096557617e-01,-8.681222796440124512e-01,5.119927525520324707e-01,2.103222846984863281e+00,-7.123167514801025391e-01,0.000000000000000000e+00,8.835907578468322754e-01,1.081199288368225098e+00,-7.209298610687255859e-01,2.214872121810913086e+00,4.701383411884307861e-01,2.519741296768188477e+00,1.388962745666503906e+00,0.000000000000000000e+00,1.338009119033813477e+00,5.450385212898254395e-01,6.740567088127136230e-01,3.101961374282836914e+00,8.849641084671020508e-01,1.064053773880004883e+00,1.315122604370117188e+00,9.920685887336730957e-01,9.608268141746520996e-01,7.805333733558654785e-01,8.229906558990478516e-01,0.000000000000000000e+00
1.202186822891235352e+00,-7.802031636238098145e-01,-7.226731181144714355e-01,6.003001928329467773e-01,-1.685146212577819824e+00,6.133102774620056152e-01,-8.090432286262512207e-01,9.420445561408996582e-01,2.173076152801513672e+00,4.268128871917724609e-01,-7.906379103660583496e-01,-3.419783115386962891e-01,0.000000000000000000e+00,3.155915439128875732e-01,-1.146740436553955078e+00,1.104938268661499023e+00,0.000000000000000000e+00,8.794300556182861328e-01,9.314685463905334473e-01,6.562995314598083496e-01,3.101961374282836914e+00,5.575469732284545898e-01,7.413004636764526367e-01,9.900377392768859863e-01,8.830739259719848633e-01,8.971061110496520996e-01,8.490508198738098145e-01,6.738508939743041992e-01,1.000000000000000000e+00
1.038210630416870117e+00,-3.253597319126129150e-01,9.264801144599914551e-01,2.512129783630371094e+00,1.411491155624389648e+00,4.715939462184906006e-01,-1.713352054357528687e-01,-6.729561090469360352e-01,2.173076152801513672e+00,7.546655535697937012e-01,-8.926321268081665039e-01,-8.341151475906372070e-01,0.000000000000000000e+00,6.815864443778991699e-01,8.858448863029479980e-01,-4.168032705783843994e-01,2.548224449157714844e+00,7.740347385406494141e-01,2.110764086246490479e-01,4.876062870025634766e-01,0.000000000000000000e+00,1.111952304840087891e+00,8.829846978187561035e-01,9.833524823188781738e-01,1.090996742248535156e+00,4.568110704421997070e-01,8.947281241416931152e-01,8.404277563095092773e-01,1.000000000000000000e+00
4.705163538455963135e-01,6.602966189384460449e-01,-4.574466645717620850e-01,6.635522246360778809e-01,7.724800109863281250e-01,4.845105707645416260e-01,-1.614100098609924316e+00,3.826798796653747559e-01,0.000000000000000000e+00,5.712241530418395996e-01,1.080227851867675781e+00,-1.666914701461791992e+00,2.214872121810913086e+00,6.006249785423278809e-01,-1.408892154693603516e+00,-8.228723406791687012e-01,0.000000000000000000e+00,6.883554458618164062e-01,2.477206289768218994e-01,1.548043251037597656e+00,0.000000000000000000e+00,9.605516195297241211e-01,9.708646535873413086e-01,9.864095449447631836e-01,5.305881500244140625e-01,8.005020022392272949e-01,6.534564495086669922e-01,6.092430353164672852e-01,1.000000000000000000e+00
7.814488410949707031e-01,1.971258640289306641e+00,7.955328226089477539e-01,8.967626690864562988e-01,-5.260079503059387207e-01,3.424277901649475098e-01,1.449671268463134766e+00,-1.517824053764343262e+00,0.000000000000000000e+00,6.388343572616577148e-01,-2.325269579887390137e-02,7.184041142463684082e-01,2.214872121810913086e+00,4.218424558639526367e-01,-1.318131536245346069e-01,-9.377025365829467773e-01,0.000000000000000000e+00,9.212960004806518555e-01,4.417684376239776611e-01,-1.415847659111022949e+00,3.101961374282836914e+00,7.000452876091003418e-01,7.839798927307128906e-01,1.076758265495300293e+00,8.352004885673522949e-01,6.783756613731384277e-01,7.893165946006774902e-01,6.872444748878479004e-01,1.000000000000000000e+00
7.798017859458923340e-01,-9.077930450439453125e-01,-1.415694952011108398e+00,2.225315332412719727e+00,-5.000603199005126953e-01,1.262439012527465820e+00,1.024862527847290039e+00,1.273561000823974609e+00,0.000000000000000000e+00,9.306786060333251953e-01,-7.906379103660583496e-01,8.232669830322265625e-01,0.000000000000000000e+00,7.286529541015625000e-01,-8.791273236274719238e-01,2.351133227348327637e-01,2.548224449157714844e+00,1.162269115447998047e+00,3.826379776000976562e-01,-8.942302465438842773e-01,3.101961374282836914e+00,2.608712196350097656e+00,1.740926027297973633e+00,1.341725707054138184e+00,8.429616689682006836e-01,8.091534972190856934e-01,1.182405948638916016e+00,1.328434586524963379e+00,0.000000000000000000e+00
1.147650003433227539e+00,-1.627555966377258301e+00,1.202246069908142090e+00,1.675190210342407227e+00,1.686202406883239746e+00,1.004106760025024414e+00,-1.101161003112792969e+00,-2.089411765336990356e-01,0.000000000000000000e+00,7.111029624938964844e-01,-1.910631656646728516e+00,-3.048052787780761719e-01,0.000000000000000000e+00,6.989729404449462891e-01,-9.892674684524536133e-01,6.711352467536926270e-01,2.548224449157714844e+00,6.216619014739990234e-01,-2.761251926422119141e-01,-6.850283741950988770e-01,3.101961374282836914e+00,8.057482242584228516e-01,8.074094057083129883e-01,9.885171651840209961e-01,9.657317399978637695e-01,5.119608044624328613e-01,7.184553146362304688e-01,8.927506208419799805e-01,0.000000000000000000e+00
4.864381551742553711e-01,-3.511703014373779297e-02,2.151478976011276245e-01,5.701567530632019043e-01,1.130025625228881836e+00,6.057984828948974609e-01,-2.525340616703033447e-01,9.547951817512512207e-01,0.000000000000000000e+00,9.159479737281799316e-01,-2.713819034397602081e-02,-1.107091426849365234e+00,2.214872121810913086e+00,4.797974824905395508e-01,-7.853716611862182617e-01,-2.354054152965545654e-01,0.000000000000000000e+00,4.361856281757354736e-01,-3.535777628421783447e-01,-7.327508330345153809e-01,3.101961374282836914e+00,9.030265808105468750e-01,9.583207368850708008e-01,9.810594320297241211e-01,6.240348815917968750e-01,2.206543684005737305e-01,6.115922331809997559e-01,6.536803245544433594e-01,0.000000000000000000e+00
1.419967532157897949e+00,7.323703169822692871e-01,1.790819168090820312e-01,6.834892630577087402e-01,1.576722025871276855e+00,7.618972063064575195e-01,1.174387335777282715e+00,-1.216243982315063477e+00,1.086538076400756836e+00,6.902029514312744141e-01,-5.779070854187011719e-01,-6.456341594457626343e-02,2.214872121810913086e+00,4.961302876472473145e-01,1.217175364494323730e+00,1.238074660301208496e+00,0.000000000000000000e+00,6.163069009780883789e-01,5.591965317726135254e-01,1.677892684936523438e+00,0.000000000000000000e+00,5.653306841850280762e-01,8.018385767936706543e-01,1.299303293228149414e+00,1.036673545837402344e+00,1.418928146362304688e+00,9.225146770477294922e-01,7.307295203208923340e-01,0.000000000000000000e+00
8.991236686706542969e-01,7.723030447959899902e-01,-4.885188937187194824e-01,5.781006217002868652e-01,1.331548213958740234e+00,1.653693556785583496e+00,3.287308812141418457e-01,-6.868155002593994141e-01,0.000000000000000000e+00,1.111224293708801270e+00,1.055943489074707031e+00,1.287104606628417969e+00,2.214872121810913086e+00,1.782556533813476562e+00,-1.664026081562042236e-01,9.662544727325439453e-01,0.000000000000000000e+00,1.121133327484130859e+00,7.973840236663818359e-01,-2.377664744853973389e-01,3.101961374282836914e+00,7.848430275917053223e-01,1.143730640411376953e+00,9.963666796684265137e-01,8.027469515800476074e-01,9.902496933937072754e-01,9.541620016098022461e-01,8.419743180274963379e-01,1.000000000000000000e+00
